Site,Date,method,Net,Tier,IndTier,ShellHeight,Trial
Peters,11/2/21,,58,1,10,70,net
Peters,11/2/21,,58,1,10,71,net
Peters,11/2/21,,58,1,10,80,net
Peters,11/2/21,,58,2,10,71,net
Peters,11/2/21,,58,2,10,63,net
Peters,11/2/21,,58,2,10,76,net
Peters,11/2/21,,58,2,10,72,net
Peters,11/2/21,,58,3,10,70,net
Peters,11/2/21,,58,3,10,74,net
Peters,11/2/21,,58,3,10,73,net
Peters,11/2/21,,58,3,10,72,net
Peters,11/2/21,,58,4,10,69,net
Peters,11/2/21,,58,4,10,68,net
Peters,11/2/21,,58,4,10,71,net
Peters,11/2/21,,58,4,10,80,net
Peters,11/2/21,,58,5,10,74,net
Peters,11/2/21,,58,5,10,79,net
Peters,11/2/21,,58,5,10,66,net
Peters,11/2/21,,58,5,10,70,net
Peters,11/2/21,,58,6,10,72,net
Peters,11/2/21,,58,6,10,75,net
Peters,11/2/21,,58,6,10,81,net
Peters,11/2/21,,58,6,10,72,net
Peters,11/2/21,,58,7,10,78,net
Peters,11/2/21,,58,7,10,71,net
Peters,11/2/21,,58,7,10,78,net
Peters,11/2/21,,58,7,10,52,net
Peters,11/2/21,,58,8,10,70,net
Peters,11/2/21,,58,8,10,72,net
Peters,11/2/21,,58,8,10,76,net
Peters,11/2/21,,58,8,10,71,net
Peters,11/2/21,,58,9,10,69,net
Peters,11/2/21,,58,9,10,69,net
Peters,11/2/21,,58,9,10,70,net
Peters,11/2/21,,58,9,10,66,net
Peters,11/2/21,,58,10,10,80,net
Peters,11/2/21,,58,10,10,71,net
Peters,11/2/21,,58,10,10,76,net
Peters,11/2/21,,58,10,10,71,net
Peters,11/2/21,,59,1,10,71,net
Peters,11/2/21,,59,1,10,75,net
Peters,11/2/21,,59,1,10,87,net
Peters,11/2/21,,59,1,10,81,net
Peters,11/2/21,,59,2,10,77,net
Peters,11/2/21,,59,2,10,72,net
Peters,11/2/21,,59,2,10,79,net
Peters,11/2/21,,59,2,10,64,net
Peters,11/2/21,,59,3,10,80,net
Peters,11/2/21,,59,3,10,80,net
Peters,11/2/21,,59,3,10,76,net
Peters,11/2/21,,59,3,10,72,net
Peters,11/2/21,,59,4,10,66,net
Peters,11/2/21,,59,4,10,78,net
Peters,11/2/21,,59,4,10,72,net
Peters,11/2/21,,59,4,10,70,net
Peters,11/2/21,,59,5,10,72,net
Peters,11/2/21,,59,5,10,74,net
Peters,11/2/21,,59,5,10,83,net
Peters,11/2/21,,59,5,10,78,net
Peters,11/2/21,,59,6,10,72,net
Peters,11/2/21,,59,6,10,83,net
Peters,11/2/21,,59,6,10,73,net
Peters,11/2/21,,59,6,10,70,net
Peters,11/2/21,,59,7,10,68,net
Peters,11/2/21,,59,7,10,79,net
Peters,11/2/21,,59,7,10,73,net
Peters,11/2/21,,59,7,10,72,net
Peters,11/2/21,,59,8,10,65,net
Peters,11/2/21,,59,8,10,77,net
Peters,11/2/21,,59,8,10,77,net
Peters,11/2/21,,59,8,10,73,net
Peters,11/2/21,,59,9,10,73,net
Peters,11/2/21,,59,9,10,80,net
Peters,11/2/21,,59,9,10,72,net
Peters,11/2/21,,59,9,10,77,net
Peters,11/2/21,,59,10,10,73,net
Peters,11/2/21,,59,10,10,70,net
Peters,11/2/21,,59,10,10,75,net
Peters,11/2/21,,59,10,10,71,net
deKoning,8/26/21,,65,1,10,63,net
deKoning,8/26/21,,65,1,10,75,net
deKoning,8/26/21,,65,1,10,75,net
deKoning,8/26/21,,65,1,10,81,net
deKoning,8/26/21,,65,1,10,73,net
deKoning,8/26/21,,65,2,10,70,net
deKoning,8/26/21,,65,2,10,55,net
deKoning,8/26/21,,65,2,10,65,net
deKoning,8/26/21,,65,2,10,74,net
deKoning,8/26/21,,65,2,10,73,net
deKoning,8/26/21,,65,3,10,61,net
deKoning,8/26/21,,65,3,10,79,net
deKoning,8/26/21,,65,3,10,75,net
deKoning,8/26/21,,65,3,10,67,net
deKoning,8/26/21,,65,3,10,78,net
deKoning,8/26/21,,65,4,10,66,net
deKoning,8/26/21,,65,4,10,75,net
deKoning,8/26/21,,65,4,10,71,net
deKoning,8/26/21,,65,4,10,83,net
deKoning,8/26/21,,65,4,10,78,net
deKoning,8/26/21,,65,5,10,81,net
deKoning,8/26/21,,65,5,10,76,net
deKoning,8/26/21,,65,5,10,75,net
deKoning,8/26/21,,65,5,10,78,net
deKoning,8/26/21,,65,5,10,72,net
deKoning,8/26/21,,65,6,10,63,net
deKoning,8/26/21,,65,6,10,64,net
deKoning,8/26/21,,65,6,10,73,net
deKoning,8/26/21,,65,6,10,77,net
deKoning,8/26/21,,65,6,10,74,net
deKoning,8/26/21,,65,7,10,77,net
deKoning,8/26/21,,65,7,10,71,net
deKoning,8/26/21,,65,7,10,71,net
deKoning,8/26/21,,65,7,10,76,net
deKoning,8/26/21,,65,7,10,82,net
deKoning,8/26/21,,65,8,10,64,net
deKoning,8/26/21,,65,8,10,79,net
deKoning,8/26/21,,65,8,10,61,net
deKoning,8/26/21,,65,8,10,73,net
deKoning,8/26/21,,65,8,10,78,net
deKoning,8/26/21,,65,9,10,68,net
deKoning,8/26/21,,65,9,10,75,net
deKoning,8/26/21,,65,9,10,62,net
deKoning,8/26/21,,65,9,10,76,net
deKoning,8/26/21,,65,9,10,77,net
deKoning,8/26/21,,65,10,10,61,net
deKoning,8/26/21,,65,10,10,72,net
deKoning,8/26/21,,65,10,10,71,net
deKoning,8/26/21,,65,10,10,82,net
deKoning,8/26/21,,65,10,10,67,net
deKoning,8/26/21,,124,1,10,84,net
deKoning,8/26/21,,124,1,10,70,net
deKoning,8/26/21,,124,1,10,71,net
deKoning,8/26/21,,124,1,10,75,net
deKoning,8/26/21,,124,1,10,74,net
deKoning,8/26/21,,124,2,10,80,net
deKoning,8/26/21,,124,2,10,68,net
deKoning,8/26/21,,124,2,10,72,net
deKoning,8/26/21,,124,2,10,69,net
deKoning,8/26/21,,124,2,10,67,net
deKoning,8/26/21,,124,3,10,66,net
deKoning,8/26/21,,124,3,10,64,net
deKoning,8/26/21,,124,3,10,64,net
deKoning,8/26/21,,124,3,10,74,net
deKoning,8/26/21,,124,3,10,75,net
deKoning,8/26/21,,124,4,10,82,net
deKoning,8/26/21,,124,4,10,82,net
deKoning,8/26/21,,124,4,10,76,net
deKoning,8/26/21,,124,4,10,70,net
deKoning,8/26/21,,124,4,10,66,net
deKoning,8/26/21,,124,5,10,72,net
deKoning,8/26/21,,124,5,10,67,net
deKoning,8/26/21,,124,5,10,70,net
deKoning,8/26/21,,124,5,10,73,net
deKoning,8/26/21,,124,5,10,86,net
deKoning,8/26/21,,124,6,10,74,net
deKoning,8/26/21,,124,6,10,73,net
deKoning,8/26/21,,124,6,10,73,net
deKoning,8/26/21,,124,6,10,73,net
deKoning,8/26/21,,124,6,10,82,net
deKoning,8/26/21,,124,7,10,76,net
deKoning,8/26/21,,124,7,10,75,net
deKoning,8/26/21,,124,7,10,76,net
deKoning,8/26/21,,124,7,10,76,net
deKoning,8/26/21,,124,7,10,79,net
deKoning,8/26/21,,124,8,10,69,net
deKoning,8/26/21,,124,8,10,76,net
deKoning,8/26/21,,124,8,10,67,net
deKoning,8/26/21,,124,8,10,77,net
deKoning,8/26/21,,124,8,10,75,net
deKoning,8/26/21,,124,9,10,67,net
deKoning,8/26/21,,124,9,10,66,net
deKoning,8/26/21,,124,9,10,71,net
deKoning,8/26/21,,124,9,10,67,net
deKoning,8/26/21,,124,9,10,70,net
deKoning,8/26/21,,124,10,10,73,net
deKoning,8/26/21,,124,10,10,70,net
deKoning,8/26/21,,124,10,10,74,net
deKoning,8/26/21,,124,10,10,67,net
deKoning,8/26/21,,124,10,10,72,net
deKoning,8/26/21,,70,1,10,56,net
deKoning,8/26/21,,70,1,10,71,net
deKoning,8/26/21,,70,1,10,68,net
deKoning,8/26/21,,70,1,10,75,net
deKoning,8/26/21,,70,1,10,66,net
deKoning,8/26/21,,70,2,10,70,net
deKoning,8/26/21,,70,2,10,75,net
deKoning,8/26/21,,70,2,10,74,net
deKoning,8/26/21,,70,2,10,68,net
deKoning,8/26/21,,70,2,10,76,net
deKoning,8/26/21,,70,3,10,69,net
deKoning,8/26/21,,70,3,10,80,net
deKoning,8/26/21,,70,3,10,74,net
deKoning,8/26/21,,70,3,10,73,net
deKoning,8/26/21,,70,3,10,63,net
deKoning,8/26/21,,70,4,10,74,net
deKoning,8/26/21,,70,4,10,70,net
deKoning,8/26/21,,70,4,10,74,net
deKoning,8/26/21,,70,4,10,86,net
deKoning,8/26/21,,70,4,10,66,net
deKoning,8/26/21,,70,5,10,67,net
deKoning,8/26/21,,70,5,10,59,net
deKoning,8/26/21,,70,5,10,81,net
deKoning,8/26/21,,70,5,10,75,net
deKoning,8/26/21,,70,5,10,63,net
deKoning,8/26/21,,70,6,10,90,net
deKoning,8/26/21,,70,6,10,87,net
deKoning,8/26/21,,70,6,10,67,net
deKoning,8/26/21,,70,6,10,72,net
deKoning,8/26/21,,70,6,10,69,net
deKoning,8/26/21,,70,7,10,74,net
deKoning,8/26/21,,70,7,10,69,net
deKoning,8/26/21,,70,7,10,67,net
deKoning,8/26/21,,70,7,10,80,net
deKoning,8/26/21,,70,7,10,75,net
deKoning,8/26/21,,70,8,10,79,net
deKoning,8/26/21,,70,8,10,75,net
deKoning,8/26/21,,70,8,10,75,net
deKoning,8/26/21,,70,8,10,70,net
deKoning,8/26/21,,70,8,10,68,net
deKoning,8/26/21,,70,9,10,73,net
deKoning,8/26/21,,70,9,10,84,net
deKoning,8/26/21,,70,9,10,75,net
deKoning,8/26/21,,70,9,10,66,net
deKoning,8/26/21,,70,9,10,71,net
deKoning,8/26/21,,70,10,10,76,net
deKoning,8/26/21,,70,10,10,65,net
deKoning,8/26/21,,70,10,10,80,net
deKoning,8/26/21,,70,10,10,72,net
deKoning,8/26/21,,70,10,10,71,net
deKoning,11/11/21,,65,1,10,92,net
deKoning,11/11/21,,65,1,10,80,net
deKoning,11/11/21,,65,1,10,83,net
deKoning,11/11/21,,65,1,10,85,net
deKoning,11/11/21,,65,2,10,67,net
deKoning,11/11/21,,65,2,10,87,net
deKoning,11/11/21,,65,2,10,84,net
deKoning,11/11/21,,65,2,10,79,net
deKoning,11/11/21,,65,3,10,76,net
deKoning,11/11/21,,65,3,10,79,net
deKoning,11/11/21,,65,3,10,89,net
deKoning,11/11/21,,65,3,10,80,net
deKoning,11/11/21,,65,4,10,88,net
deKoning,11/11/21,,65,4,10,86,net
deKoning,11/11/21,,65,4,10,88,net
deKoning,11/11/21,,65,4,10,100,net
deKoning,11/11/21,,65,5,10,80,net
deKoning,11/11/21,,65,5,10,90,net
deKoning,11/11/21,,65,5,10,83,net
deKoning,11/11/21,,65,5,10,83,net
deKoning,11/11/21,,65,6,10,86,net
deKoning,11/11/21,,65,6,10,82,net
deKoning,11/11/21,,65,6,10,82,net
deKoning,11/11/21,,65,6,10,83,net
deKoning,11/11/21,,65,7,10,80,net
deKoning,11/11/21,,65,7,10,86,net
deKoning,11/11/21,,65,7,10,82,net
deKoning,11/11/21,,65,7,10,86,net
deKoning,11/11/21,,65,8,10,85,net
deKoning,11/11/21,,65,8,10,74,net
deKoning,11/11/21,,65,8,10,76,net
deKoning,11/11/21,,65,8,10,84,net
deKoning,11/11/21,,65,9,10,78,net
deKoning,11/11/21,,65,9,10,85,net
deKoning,11/11/21,,65,9,10,70,net
deKoning,11/11/21,,65,9,10,88,net
deKoning,11/11/21,,65,10,10,84,net
deKoning,11/11/21,,65,10,10,69,net
deKoning,11/11/21,,65,10,10,84,net
deKoning,11/11/21,,65,10,10,80,net
deKoning,11/11/21,,124,1,10,75,net
deKoning,11/11/21,,124,1,10,81,net
deKoning,11/11/21,,124,1,10,82,net
deKoning,11/11/21,,124,1,10,71,net
deKoning,11/11/21,,124,2,10,85,net
deKoning,11/11/21,,124,2,10,75,net
deKoning,11/11/21,,124,2,10,89,net
deKoning,11/11/21,,124,2,10,81,net
deKoning,11/11/21,,124,3,10,73,net
deKoning,11/11/21,,124,3,10,82,net
deKoning,11/11/21,,124,3,10,75,net
deKoning,11/11/21,,124,3,10,83,net
deKoning,11/11/21,,124,4,10,78,net
deKoning,11/11/21,,124,4,10,91,net
deKoning,11/11/21,,124,4,10,85,net
deKoning,11/11/21,,124,4,10,81,net
deKoning,11/11/21,,124,5,10,75,net
deKoning,11/11/21,,124,5,10,96,net
deKoning,11/11/21,,124,5,10,90,net
deKoning,11/11/21,,124,5,10,79,net
deKoning,11/11/21,,124,6,10,81,net
deKoning,11/11/21,,124,6,10,80,net
deKoning,11/11/21,,124,6,10,84,net
deKoning,11/11/21,,124,6,10,82,net
deKoning,11/11/21,,124,7,10,91,net
deKoning,11/11/21,,124,7,10,85,net
deKoning,11/11/21,,124,7,10,83,net
deKoning,11/11/21,,124,7,10,80,net
deKoning,11/11/21,,124,8,10,80,net
deKoning,11/11/21,,124,8,10,84,net
deKoning,11/11/21,,124,8,10,77,net
deKoning,11/11/21,,124,8,10,75,net
deKoning,11/11/21,,124,9,10,80,net
deKoning,11/11/21,,124,9,10,73,net
deKoning,11/11/21,,124,9,10,76,net
deKoning,11/11/21,,124,9,10,70,net
deKoning,11/11/21,,124,10,10,80,net
deKoning,11/11/21,,124,10,10,80,net
deKoning,11/11/21,,124,10,10,85,net
deKoning,11/11/21,,124,10,10,72,net
deKoning,11/11/21,,70,1,10,81,net
deKoning,11/11/21,,70,1,10,85,net
deKoning,11/11/21,,70,1,10,89,net
deKoning,11/11/21,,70,1,10,79,net
deKoning,11/11/21,,70,2,10,90,net
deKoning,11/11/21,,70,2,10,74,net
deKoning,11/11/21,,70,2,10,79,net
deKoning,11/11/21,,70,2,10,80,net
deKoning,11/11/21,,70,3,10,86,net
deKoning,11/11/21,,70,3,10,68,net
deKoning,11/11/21,,70,3,10,98,net
deKoning,11/11/21,,70,3,10,89,net
deKoning,11/11/21,,70,4,10,81,net
deKoning,11/11/21,,70,4,10,80,net
deKoning,11/11/21,,70,4,10,74,net
deKoning,11/11/21,,70,4,10,79,net
deKoning,11/11/21,,70,5,10,87,net
deKoning,11/11/21,,70,5,10,87,net
deKoning,11/11/21,,70,5,10,80,net
deKoning,11/11/21,,70,5,10,84,net
deKoning,11/11/21,,70,6,10,81,net
deKoning,11/11/21,,70,6,10,60,net
deKoning,11/11/21,,70,6,10,73,net
deKoning,11/11/21,,70,6,10,85,net
deKoning,11/11/21,,70,7,10,79,net
deKoning,11/11/21,,70,7,10,84,net
deKoning,11/11/21,,70,7,10,79,net
deKoning,11/11/21,,70,7,10,86,net
deKoning,11/11/21,,70,8,10,94,net
deKoning,11/11/21,,70,8,10,66,net
deKoning,11/11/21,,70,8,10,82,net
deKoning,11/11/21,,70,8,10,87,net
deKoning,11/11/21,,70,9,10,80,net
deKoning,11/11/21,,70,9,10,88,net
deKoning,11/11/21,,70,9,10,87,net
deKoning,11/11/21,,70,9,10,76,net
deKoning,11/11/21,,70,10,10,82,net
deKoning,11/11/21,,70,10,10,91,net
deKoning,11/11/21,,70,10,10,79,net
deKoning,11/11/21,,70,10,10,90,net
Peters,2/11/22,,72,1,25,59,seed
Peters,2/11/22,,72,1,25,50,seed
Peters,2/11/22,,72,1,25,52,seed
Peters,2/11/22,,72,1,25,52,seed
Peters,2/11/22,,72,2,25,49,seed
Peters,2/11/22,,72,2,25,53,seed
Peters,2/11/22,,72,2,25,47,seed
Peters,2/11/22,,72,2,25,52,seed
Peters,2/11/22,,72,3,25,53,seed
Peters,2/11/22,,72,3,25,48,seed
Peters,2/11/22,,72,3,25,47,seed
Peters,2/11/22,,72,3,25,52,seed
Peters,2/11/22,,72,4,25,43,seed
Peters,2/11/22,,72,4,25,47,seed
Peters,2/11/22,,72,4,25,45,seed
Peters,2/11/22,,72,4,25,54,seed
Peters,2/11/22,,72,5,25,54,seed
Peters,2/11/22,,72,5,25,53,seed
Peters,2/11/22,,72,5,25,51,seed
Peters,2/11/22,,72,5,25,49,seed
Peters,2/11/22,,72,6,25,51,seed
Peters,2/11/22,,72,6,25,48,seed
Peters,2/11/22,,72,6,25,52,seed
Peters,2/11/22,,72,6,25,47,seed
Peters,2/11/22,,72,7,25,52,seed
Peters,2/11/22,,72,7,25,55,seed
Peters,2/11/22,,72,7,25,50,seed
Peters,2/11/22,,72,7,25,51,seed
Peters,2/11/22,,72,8,25,52,seed
Peters,2/11/22,,72,8,25,51,seed
Peters,2/11/22,,72,8,25,48,seed
Peters,2/11/22,,72,8,25,56,seed
Peters,2/11/22,,72,9,25,46,seed
Peters,2/11/22,,72,9,25,51,seed
Peters,2/11/22,,72,9,25,51,seed
Peters,2/11/22,,72,9,25,50,seed
Peters,2/11/22,,72,10,25,51,seed
Peters,2/11/22,,72,10,25,46,seed
Peters,2/11/22,,72,10,25,49,seed
Peters,2/11/22,,72,10,25,46,seed
Peters,2/11/22,,73,1,25,47,seed
Peters,2/11/22,,73,1,25,52,seed
Peters,2/11/22,,73,1,25,47,seed
Peters,2/11/22,,73,1,25,34,seed
Peters,2/11/22,,73,2,25,51,seed
Peters,2/11/22,,73,2,25,41,seed
Peters,2/11/22,,73,2,25,54,seed
Peters,2/11/22,,73,2,25,47,seed
Peters,2/11/22,,73,3,25,45,seed
Peters,2/11/22,,73,3,25,49,seed
Peters,2/11/22,,73,3,25,50,seed
Peters,2/11/22,,73,3,25,47,seed
Peters,2/11/22,,73,4,25,57,seed
Peters,2/11/22,,73,4,25,49,seed
Peters,2/11/22,,73,4,25,60,seed
Peters,2/11/22,,73,4,25,46,seed
Peters,2/11/22,,73,5,25,54,seed
Peters,2/11/22,,73,5,25,48,seed
Peters,2/11/22,,73,5,25,39,seed
Peters,2/11/22,,73,5,25,47,seed
Peters,2/11/22,,73,6,25,36,seed
Peters,2/11/22,,73,6,25,53,seed
Peters,2/11/22,,73,6,25,50,seed
Peters,2/11/22,,73,6,25,50,seed
Peters,2/11/22,,73,7,25,49,seed
Peters,2/11/22,,73,7,25,60,seed
Peters,2/11/22,,73,7,25,56,seed
Peters,2/11/22,,73,7,25,54,seed
Peters,2/11/22,,73,8,25,55,seed
Peters,2/11/22,,73,8,25,51,seed
Peters,2/11/22,,73,8,25,46,seed
Peters,2/11/22,,73,8,25,48,seed
Peters,2/11/22,,73,9,25,56,seed
Peters,2/11/22,,73,9,25,48,seed
Peters,2/11/22,,73,9,25,55,seed
Peters,2/11/22,,73,9,25,48,seed
Peters,2/11/22,,73,10,25,47,seed
Peters,2/11/22,,73,10,25,51,seed
Peters,2/11/22,,73,10,25,45,seed
Peters,2/11/22,,73,10,25,56,seed
Peters,2/11/22,,74,1,25,43,seed
Peters,2/11/22,,74,1,25,46,seed
Peters,2/11/22,,74,1,25,40,seed
Peters,2/11/22,,74,1,25,56,seed
Peters,2/11/22,,74,2,25,47,seed
Peters,2/11/22,,74,2,25,50,seed
Peters,2/11/22,,74,2,25,42,seed
Peters,2/11/22,,74,2,25,51,seed
Peters,2/11/22,,74,3,25,49,seed
Peters,2/11/22,,74,3,25,52,seed
Peters,2/11/22,,74,3,25,38,seed
Peters,2/11/22,,74,3,25,44,seed
Peters,2/11/22,,74,4,25,43,seed
Peters,2/11/22,,74,4,25,53,seed
Peters,2/11/22,,74,4,25,44,seed
Peters,2/11/22,,74,4,25,52,seed
Peters,2/11/22,,74,5,25,51,seed
Peters,2/11/22,,74,5,25,48,seed
Peters,2/11/22,,74,5,25,49,seed
Peters,2/11/22,,74,5,25,55,seed
Peters,2/11/22,,74,6,25,51,seed
Peters,2/11/22,,74,6,25,46,seed
Peters,2/11/22,,74,6,25,43,seed
Peters,2/11/22,,74,6,25,50,seed
Peters,2/11/22,,74,7,25,48,seed
Peters,2/11/22,,74,7,25,50,seed
Peters,2/11/22,,74,7,25,50,seed
Peters,2/11/22,,74,7,25,45,seed
Peters,2/11/22,,74,8,25,49,seed
Peters,2/11/22,,74,8,25,50,seed
Peters,2/11/22,,74,8,25,47,seed
Peters,2/11/22,,74,8,25,53,seed
Peters,2/11/22,,74,9,25,50,seed
Peters,2/11/22,,74,9,25,45,seed
Peters,2/11/22,,74,9,25,51,seed
Peters,2/11/22,,74,9,25,46,seed
Peters,2/11/22,,74,10,25,47,seed
Peters,2/11/22,,74,10,25,48,seed
Peters,2/11/22,,74,10,25,48,seed
Peters,2/11/22,,74,10,25,45,seed
Peters,2/11/22,,75,1,25,47,seed
Peters,2/11/22,,75,1,25,44,seed
Peters,2/11/22,,75,1,25,51,seed
Peters,2/11/22,,75,1,25,48,seed
Peters,2/11/22,,75,2,25,49,seed
Peters,2/11/22,,75,2,25,52,seed
Peters,2/11/22,,75,2,25,55,seed
Peters,2/11/22,,75,2,25,47,seed
Peters,2/11/22,,75,3,25,51,seed
Peters,2/11/22,,75,3,25,48,seed
Peters,2/11/22,,75,3,25,50,seed
Peters,2/11/22,,75,3,25,47,seed
Peters,2/11/22,,75,4,25,55,seed
Peters,2/11/22,,75,4,25,46,seed
Peters,2/11/22,,75,4,25,47,seed
Peters,2/11/22,,75,4,25,51,seed
Peters,2/11/22,,75,5,25,46,seed
Peters,2/11/22,,75,5,25,45,seed
Peters,2/11/22,,75,5,25,53,seed
Peters,2/11/22,,75,5,25,45,seed
Peters,2/11/22,,75,6,25,52,seed
Peters,2/11/22,,75,6,25,51,seed
Peters,2/11/22,,75,6,25,48,seed
Peters,2/11/22,,75,6,25,50,seed
Peters,2/11/22,,75,7,25,53,seed
Peters,2/11/22,,75,7,25,50,seed
Peters,2/11/22,,75,7,25,50,seed
Peters,2/11/22,,75,7,25,46,seed
Peters,2/11/22,,75,8,25,47,seed
Peters,2/11/22,,75,8,25,46,seed
Peters,2/11/22,,75,8,25,51,seed
Peters,2/11/22,,75,8,25,48,seed
Peters,2/11/22,,75,9,25,51,seed
Peters,2/11/22,,75,9,25,53,seed
Peters,2/11/22,,75,9,25,50,seed
Peters,2/11/22,,75,9,25,47,seed
Peters,2/11/22,,75,10,25,44,seed
Peters,2/11/22,,75,10,25,51,seed
Peters,2/11/22,,75,10,25,53,seed
Peters,2/11/22,,75,10,25,50,seed
Peters,2/11/22,Dremmel,55,1,,93,earhung
Peters,2/11/22,Dremmel,55,2,,80,earhung
Peters,2/11/22,Dremmel,55,3,,NA,earhung
Peters,2/11/22,Dremmel,55,4,,90,earhung
Peters,2/11/22,Dremmel,55,5,,77,earhung
Peters,2/11/22,Dremmel,55,6,,81,earhung
Peters,2/11/22,Dremmel,55,7,,77,earhung
Peters,2/11/22,Dremmel,55,8,,92,earhung
Peters,2/11/22,Dremmel,55,9,,74,earhung
Peters,2/11/22,Dremmel,55,10,,79,earhung
Peters,2/11/22,Dremmel,55,11,,76,earhung
Peters,2/11/22,Dremmel,55,12,,86,earhung
Peters,2/11/22,Dremmel,55,13,,82,earhung
Peters,2/11/22,Dremmel,55,14,,81,earhung
Peters,2/11/22,Dremmel,55,15,,86,earhung
Peters,2/11/22,Dremmel,55,16,,80,earhung
Peters,2/11/22,Dremmel,55,17,,NA,earhung
Peters,2/11/22,Dremmel,55,18,,86,earhung
Peters,2/11/22,Dremmel,55,19,,87,earhung
Peters,2/11/22,Dremmel,55,20,,84,earhung
Peters,2/11/22,Dremmel,55,21,,86,earhung
Peters,2/11/22,Dremmel,55,22,,87,earhung
Peters,2/11/22,Dremmel,55,23,,85,earhung
Peters,2/11/22,Dremmel,55,24,,78,earhung
Peters,2/11/22,Dremmel,55,25,,NA,earhung
Peters,2/11/22,Dremmel,55,26,,88,earhung
Peters,2/11/22,Dremmel,55,27,,84,earhung
Peters,2/11/22,Dremmel,55,28,,91,earhung
Peters,2/11/22,Dremmel,55,29,,89,earhung
Peters,2/11/22,Dremmel,55,30,,89,earhung
Peters,2/11/22,Dremmel,55,31,,84,earhung
Peters,2/11/22,Dremmel,55,32,,85,earhung
Peters,2/11/22,Dremmel,55,33,,85,earhung
Peters,2/11/22,Dremmel,55,34,,87,earhung
Peters,2/11/22,Dremmel,55,35,,57,earhung
Peters,2/11/22,Dremmel,55,36,,71,earhung
Peters,2/11/22,Dremmel,55,37,,67,earhung
Peters,2/11/22,Dremmel,55,38,,77,earhung
Peters,2/11/22,Dremmel,55,39,,79,earhung
Peters,2/11/22,Dremmel,55,40,,81,earhung
Peters,2/11/22,Dremmel,55,41,,80,earhung
Peters,2/11/22,Dremmel,55,42,,81,earhung
Peters,2/11/22,Dremmel,55,43,,86,earhung
Peters,2/11/22,Dremmel,55,44,,93,earhung
Peters,2/11/22,Dremmel,55,45,,84,earhung
Peters,2/11/22,Dremmel,55,46,,89,earhung
Peters,2/11/22,Dremmel,55,47,,82,earhung
Peters,2/11/22,Dremmel,55,48,,83,earhung
Peters,2/11/22,Dremmel,55,49,,83,earhung
Peters,2/11/22,Dremmel,55,50,,79,earhung
Peters,2/11/22,Dremmel,55,51,,86,earhung
Peters,2/11/22,Dremmel,55,52,,81,earhung
Peters,2/11/22,Dremmel,55,53,,81,earhung
Peters,2/11/22,Dremmel,55,54,,84,earhung
Peters,2/11/22,Dremmel,55,55,,80,earhung
Peters,2/11/22,Dremmel,55,56,,90,earhung
Peters,2/11/22,Dremmel,55,57,,84,earhung
Peters,2/11/22,Dremmel,55,58,,81,earhung
Peters,2/11/22,Dremmel,55,59,,74,earhung
Peters,2/11/22,Dremmel,55,60,,89,earhung
Peters,2/11/22,Dremmel,55,61,,NA,earhung
Peters,2/11/22,Dremmel,55,62,,74,earhung
Peters,2/11/22,Dremmel,55,63,,83,earhung
Peters,2/11/22,Dremmel,55,64,,61,earhung
Peters,2/11/22,Dremmel,55,65,,89,earhung
Peters,2/11/22,Dremmel,55,66,,79,earhung
Peters,2/11/22,Dremmel,55,67,,91,earhung
Peters,2/11/22,Dremmel,55,68,,87,earhung
Peters,2/11/22,Dremmel,55,69,,84,earhung
Peters,2/11/22,Dremmel,55,70,,79,earhung
Peters,2/11/22,Dremmel,55,71,,87,earhung
Peters,2/11/22,Dremmel,55,72,,77,earhung
Peters,2/11/22,Dremmel,55,73,,78,earhung
Peters,2/11/22,Dremmel,55,74,,77,earhung
Peters,2/11/22,Dremmel,55,75,,79,earhung
Peters,2/11/22,Dremmel,55,76,,82,earhung
Peters,2/11/22,Dremmel,55,77,,81,earhung
Peters,2/11/22,Dremmel,55,78,,80,earhung
Peters,2/11/22,Dremmel,55,79,,82,earhung
Peters,2/11/22,Dremmel,55,80,,82,earhung
Peters,2/11/22,Dremmel,55,81,,83,earhung
Peters,2/11/22,Dremmel,55,82,,87,earhung
Peters,2/11/22,Dremmel,55,83,,NA,earhung
Peters,2/11/22,Dremmel,55,84,,83,earhung
Peters,2/11/22,Dremmel,55,85,,88,earhung
Peters,2/11/22,Dremmel,55,86,,84,earhung
Peters,2/11/22,Dremmel,55,87,,88,earhung
Peters,2/11/22,Dremmel,55,88,,77,earhung
Peters,2/11/22,Dremmel,55,89,,86,earhung
Peters,2/11/22,Dremmel,55,90,,76,earhung
Peters,2/11/22,Dremmel,55,91,,91,earhung
Peters,2/11/22,Dremmel,55,92,,95,earhung
Peters,2/11/22,Dremmel,55,93,,83,earhung
Peters,2/11/22,Dremmel,55,94,,91,earhung
Peters,2/11/22,Dremmel,55,95,,85,earhung
Peters,2/11/22,Dremmel,55,96,,82,earhung
Peters,2/11/22,Dremmel,55,97,,81,earhung
Peters,2/11/22,Dremmel,55,98,,79,earhung
Peters,2/11/22,Dremmel,55,99,,69,earhung
Peters,2/11/22,Dremmel,55,100,,81,earhung
Peters,2/11/22,Dremmel,55,101,,87,earhung
Peters,2/11/22,Dremmel,55,102,,83,earhung
Peters,2/11/22,Dremmel,55,103,,NA,earhung
Peters,2/11/22,Dremmel,55,104,,90,earhung
Peters,2/11/22,Dremmel,55,105,,NA,earhung
